@timestamp,@duration,@billedDuration,@maxMemoryUsed,@memorySize
2020-07-21 22:22:32.728,1.34,100,106000000,128000000
2020-07-21 22:22:31.561,1.41,100,106000000,128000000
2020-07-21 22:22:30.563,1.46,100,106000000,128000000
2020-07-21 22:22:29.697,1.43,100,106000000,128000000
2020-07-21 22:22:28.672,21.7,100,106000000,128000000
2020-07-21 22:22:27.790,1.38,100,106000000,128000000
2020-07-21 22:22:26.566,2.06,100,106000000,128000000
2020-07-21 22:22:26.093,1.33,100,106000000,128000000
2020-07-21 22:22:24.701,2.63,100,106000000,128000000
2020-07-21 22:22:23.875,1.43,100,106000000,128000000
2020-07-21 22:22:22.693,1.32,100,106000000,128000000
2020-07-21 22:22:21.525,1.46,100,106000000,128000000
2020-07-21 22:22:20.908,1.43,100,106000000,128000000
2020-07-21 22:22:19.539,1.78,100,106000000,128000000
2020-07-21 22:22:18.753,1.46,100,106000000,128000000
2020-07-21 22:22:17.483,1.56,100,106000000,128000000
2020-07-21 22:22:16.791,16.73,100,106000000,128000000
2020-07-21 22:22:15.719,1.49,100,106000000,128000000
2020-07-21 22:22:15.012,1.46,100,106000000,128000000
2020-07-21 22:22:13.719,1.4,100,106000000,128000000
2020-07-21 22:22:12.719,1.6,100,106000000,128000000
2020-07-21 22:22:11.724,2.04,100,106000000,128000000
2020-07-21 22:22:10.723,1.49,100,106000000,128000000
2020-07-21 22:22:09.715,1.79,100,106000000,128000000
2020-07-21 22:22:08.791,1.39,100,106000000,128000000
2020-07-21 22:22:07.471,2.06,100,106000000,128000000
2020-07-21 22:22:07.383,1.92,100,106000000,128000000
2020-07-21 22:22:05.571,5.62,100,106000000,128000000
2020-07-21 22:22:04.568,2.04,100,106000000,128000000
2020-07-21 22:22:03.545,1.7,100,106000000,128000000
2020-07-21 22:22:02.935,1.84,100,106000000,128000000
2020-07-21 22:22:01.665,1.53,100,106000000,128000000
2020-07-21 22:22:00.715,1.96,100,106000000,128000000
2020-07-21 22:22:00.565,1.48,100,106000000,128000000
2020-07-21 22:21:58.531,1.3,100,106000000,128000000
2020-07-21 22:21:57.588,1.59,100,106000000,128000000
2020-07-21 22:21:56.669,1.48,100,106000000,128000000
2020-07-21 22:21:55.566,1.7,100,106000000,128000000
2020-07-21 22:21:54.731,1.7,100,106000000,128000000
2020-07-21 22:21:53.730,15.1,100,106000000,128000000
2020-07-21 22:21:52.693,1.42,100,106000000,128000000
2020-07-21 22:21:51.698,1.42,100,106000000,128000000
2020-07-21 22:21:50.708,1.57,100,106000000,128000000
2020-07-21 22:21:49.695,1.39,100,106000000,128000000
2020-07-21 22:21:48.568,1.3,100,106000000,128000000
2020-07-21 22:21:47.561,1.55,100,106000000,128000000
2020-07-21 22:21:46.853,1.8,100,106000000,128000000
2020-07-21 22:21:45.761,1.35,100,106000000,128000000
2020-07-21 22:21:44.687,1.55,100,106000000,128000000
2020-07-21 22:21:43.460,1.46,100,106000000,128000000
2020-07-21 22:21:42.556,1.31,100,106000000,128000000
2020-07-21 22:21:41.830,89.41,100,106000000,128000000
2020-07-21 22:21:40.930,8.05,100,106000000,128000000
2020-07-21 22:21:39.950,5.02,100,106000000,128000000
2020-07-21 22:21:39.932,1.48,100,106000000,128000000
2020-07-21 22:21:37.505,1.5,100,106000000,128000000
2020-07-21 22:21:36.742,1.47,100,106000000,128000000
2020-07-21 22:21:35.528,1.9,100,106000000,128000000
2020-07-21 22:21:34.869,1.36,100,106000000,128000000
2020-07-21 22:21:33.665,1.51,100,106000000,128000000
2020-07-21 22:21:33.197,1.34,100,106000000,128000000
2020-07-21 22:21:31.626,1.38,100,106000000,128000000
2020-07-21 22:21:30.584,1.41,100,106000000,128000000
2020-07-21 22:21:29.710,2.98,100,106000000,128000000
2020-07-21 22:21:28.549,1.5,100,106000000,128000000
2020-07-21 22:21:27.650,1.47,100,106000000,128000000
2020-07-21 22:21:26.676,1.43,100,106000000,128000000
2020-07-21 22:21:25.520,1.41,100,106000000,128000000
2020-07-21 22:21:24.721,1.47,100,106000000,128000000
2020-07-21 22:21:23.689,1.51,100,106000000,128000000
2020-07-21 22:21:22.641,1.45,100,106000000,128000000
2020-07-21 22:21:21.539,1.57,100,106000000,128000000
2020-07-21 22:21:20.653,1.5,100,106000000,128000000
2020-07-21 22:21:19.773,1.49,100,106000000,128000000
2020-07-21 22:21:18.743,1.65,100,106000000,128000000
2020-07-21 22:21:17.503,1.41,100,106000000,128000000
2020-07-21 22:21:16.671,22.26,100,106000000,128000000
2020-07-21 22:21:15.612,37.26,100,106000000,128000000
2020-07-21 22:21:14.891,161.87,200,106000000,128000000
2020-07-21 22:21:13.565,1.38,100,106000000,128000000
2020-07-21 22:21:12.620,1.48,100,106000000,128000000
2020-07-21 22:21:11.512,1.46,100,106000000,128000000
2020-07-21 22:21:10.685,2.35,100,106000000,128000000
2020-07-21 22:21:09.591,1.45,100,106000000,128000000
2020-07-21 22:21:08.547,1.43,100,106000000,128000000
2020-07-21 22:21:07.461,1.45,100,106000000,128000000
2020-07-21 22:21:07.389,1.41,100,106000000,128000000
2020-07-21 22:21:07.294,1.44,100,106000000,128000000
2020-07-21 22:21:06.823,1.55,100,106000000,128000000
2020-07-21 22:21:03.909,1.37,100,106000000,128000000
2020-07-21 22:21:03.230,15.86,100,106000000,128000000
2020-07-21 22:21:01.792,1.44,100,106000000,128000000
2020-07-21 22:21:00.831,1.42,100,106000000,128000000
2020-07-21 22:20:59.695,1.72,100,106000000,128000000
2020-07-21 22:20:58.720,1.54,100,106000000,128000000
2020-07-21 22:20:57.643,1.65,100,106000000,128000000
2020-07-21 22:20:56.838,1.7,100,106000000,128000000
2020-07-21 22:20:55.647,1.43,100,106000000,128000000
2020-07-21 22:20:55.476,1.42,100,106000000,128000000
2020-07-21 22:20:53.764,1.37,100,106000000,128000000
2020-07-21 22:20:52.831,1.73,100,106000000,128000000
2020-07-21 22:20:51.726,1.44,100,106000000,128000000
2020-07-21 22:20:50.870,3.07,100,106000000,128000000
2020-07-21 22:20:49.767,1.5,100,106000000,128000000
2020-07-21 22:20:48.474,1.42,100,106000000,128000000
2020-07-21 22:20:47.773,1.45,100,106000000,128000000
2020-07-21 22:20:46.543,1.39,100,106000000,128000000
2020-07-21 22:20:45.804,1.44,100,106000000,128000000
2020-07-21 22:20:44.681,1.93,100,106000000,128000000
2020-07-21 22:20:43.585,1.54,100,106000000,128000000
2020-07-21 22:20:42.649,1.48,100,106000000,128000000
2020-07-21 22:20:41.587,1.43,100,106000000,128000000
2020-07-21 22:20:40.508,1.61,100,106000000,128000000
2020-07-21 22:20:39.520,1.49,100,106000000,128000000
2020-07-21 22:20:38.631,19.58,100,106000000,128000000
2020-07-21 22:20:37.553,1.41,100,106000000,128000000
2020-07-21 22:20:36.710,1.45,100,106000000,128000000
2020-07-21 22:20:35.657,1.4,100,106000000,128000000
2020-07-21 22:20:34.564,1.5,100,106000000,128000000
2020-07-21 22:20:33.537,1.59,100,106000000,128000000
2020-07-21 22:20:32.523,1.57,100,106000000,128000000
2020-07-21 22:20:31.543,1.43,100,106000000,128000000
2020-07-21 22:20:30.670,1.39,100,106000000,128000000
2020-07-21 22:20:29.727,1.37,100,106000000,128000000
2020-07-21 22:20:28.697,1.37,100,106000000,128000000
2020-07-21 22:20:27.718,2.11,100,106000000,128000000
2020-07-21 22:20:26.591,11.37,100,106000000,128000000
2020-07-21 22:20:25.475,1.48,100,106000000,128000000
2020-07-21 22:20:25.017,1.46,100,106000000,128000000
2020-07-21 22:20:23.619,1.42,100,106000000,128000000
2020-07-21 22:20:23.016,1.35,100,106000000,128000000
2020-07-21 22:20:21.772,1.48,100,106000000,128000000
2020-07-21 22:20:20.605,1.74,100,106000000,128000000
2020-07-21 22:20:19.571,2.29,100,106000000,128000000
2020-07-21 22:20:18.683,1.43,100,106000000,128000000
2020-07-21 22:20:17.544,1.49,100,106000000,128000000
2020-07-21 22:20:16.463,1.5,100,106000000,128000000
2020-07-21 22:20:15.672,1.39,100,106000000,128000000
2020-07-21 22:20:14.490,4.68,100,106000000,128000000
2020-07-21 22:20:13.765,1.56,100,106000000,128000000
2020-07-21 22:20:12.475,1.37,100,106000000,128000000
2020-07-21 22:20:11.958,1.45,100,106000000,128000000
2020-07-21 22:20:10.719,1.47,100,106000000,128000000
2020-07-21 22:20:09.960,1.38,100,106000000,128000000
2020-07-21 22:20:09.134,1.38,100,106000000,128000000
2020-07-21 22:20:07.796,1.42,100,106000000,128000000
2020-07-21 22:20:06.667,1.57,100,106000000,128000000
2020-07-21 22:20:05.882,1.82,100,106000000,128000000
2020-07-21 22:20:04.839,1.42,100,106000000,128000000
2020-07-21 22:20:03.866,1.72,100,106000000,128000000
2020-07-21 22:20:02.670,14.44,100,106000000,128000000
2020-07-21 22:20:01.726,1.38,100,106000000,128000000
2020-07-21 22:20:00.831,1.78,100,106000000,128000000
2020-07-21 22:19:59.974,1.73,100,106000000,128000000
2020-07-21 22:19:58.932,1.38,100,106000000,128000000
2020-07-21 22:19:58.229,1.56,100,106000000,128000000
2020-07-21 22:19:56.501,1.45,100,106000000,128000000
2020-07-21 22:19:56.005,4.03,100,106000000,128000000
2020-07-21 22:19:54.688,1.92,100,106000000,128000000
2020-07-21 22:19:53.482,1.61,100,106000000,128000000
2020-07-21 22:19:52.642,1.53,100,106000000,128000000
2020-07-21 22:19:51.579,1.74,100,106000000,128000000
2020-07-21 22:19:50.669,7.02,100,106000000,128000000
2020-07-21 22:19:49.568,1.39,100,106000000,128000000
2020-07-21 22:19:48.565,1.48,100,106000000,128000000
2020-07-21 22:19:47.579,1.61,100,106000000,128000000
2020-07-21 22:19:46.654,1.33,100,106000000,128000000
2020-07-21 22:19:45.535,1.44,100,106000000,128000000
2020-07-21 22:19:44.959,1.51,100,106000000,128000000
2020-07-21 22:19:43.647,1.47,100,106000000,128000000
2020-07-21 22:19:42.548,1.52,100,106000000,128000000
2020-07-21 22:19:41.809,4.14,100,106000000,128000000
2020-07-21 22:19:41.796,1.44,100,106000000,128000000
2020-07-21 22:19:39.589,25.97,100,106000000,128000000
2020-07-21 22:19:38.865,1.98,100,106000000,128000000
2020-07-21 22:19:37.475,1.46,100,106000000,128000000
2020-07-21 22:19:36.494,1.4,100,106000000,128000000
2020-07-21 22:19:35.735,1.56,100,106000000,128000000
2020-07-21 22:19:34.542,1.59,100,106000000,128000000
2020-07-21 22:19:33.669,1.38,100,106000000,128000000
2020-07-21 22:19:32.507,1.4,100,106000000,128000000
2020-07-21 22:19:32.158,1.35,100,106000000,128000000
2020-07-21 22:19:30.504,1.39,100,106000000,128000000
2020-07-21 22:19:29.833,1.43,100,106000000,128000000
2020-07-21 22:19:29.690,1.92,100,106000000,128000000
2020-07-21 22:19:27.849,3.63,100,106000000,128000000
2020-07-21 22:19:26.756,1.38,100,106000000,128000000
2020-07-21 22:19:25.840,1.65,100,106000000,128000000
2020-07-21 22:19:24.697,1.53,100,106000000,128000000
2020-07-21 22:19:23.842,1.51,100,106000000,128000000
2020-07-21 22:19:22.655,1.57,100,106000000,128000000
2020-07-21 22:19:21.730,1.31,100,106000000,128000000
2020-07-21 22:19:20.634,1.33,100,106000000,128000000
2020-07-21 22:19:19.882,1.88,100,106000000,128000000
2020-07-21 22:19:18.513,1.37,100,106000000,128000000
2020-07-21 22:19:17.808,1.38,100,106000000,128000000
2020-07-21 22:19:16.594,1.47,100,106000000,128000000
2020-07-21 22:19:15.549,2.56,100,106000000,128000000
2020-07-21 22:19:14.615,1.41,100,106000000,128000000
2020-07-21 22:19:13.577,1.28,100,106000000,128000000
2020-07-21 22:19:12.838,1.32,100,106000000,128000000
2020-07-21 22:19:11.489,1.47,100,106000000,128000000
2020-07-21 22:19:10.721,1.4,100,106000000,128000000
2020-07-21 22:19:09.631,1.35,100,106000000,128000000
2020-07-21 22:19:08.501,1.43,100,106000000,128000000
2020-07-21 22:19:07.746,1.6,100,106000000,128000000
2020-07-21 22:19:06.715,1.72,100,106000000,128000000
2020-07-21 22:19:05.728,5.64,100,106000000,128000000
2020-07-21 22:19:05.708,13.58,100,106000000,128000000
2020-07-21 22:19:04.980,1.41,100,106000000,128000000
2020-07-21 22:19:04.890,1.82,100,106000000,128000000
2020-07-21 22:19:02.728,33.45,100,106000000,128000000
2020-07-21 22:19:00.635,1.99,100,106000000,128000000
2020-07-21 22:18:59.536,1.32,100,106000000,128000000
2020-07-21 22:18:58.535,1.62,100,106000000,128000000
2020-07-21 22:18:57.486,1.67,100,106000000,128000000
2020-07-21 22:18:56.640,1.42,100,106000000,128000000
2020-07-21 22:18:55.554,1.31,100,106000000,128000000
2020-07-21 22:18:54.720,1.39,100,106000000,128000000
2020-07-21 22:18:53.579,1.44,100,106000000,128000000
2020-07-21 22:18:52.489,4.36,100,106000000,128000000
2020-07-21 22:18:51.693,1.35,100,106000000,128000000
2020-07-21 22:18:50.756,1.44,100,106000000,128000000
2020-07-21 22:18:49.792,1.37,100,106000000,128000000
2020-07-21 22:18:48.740,1.53,100,106000000,128000000
2020-07-21 22:18:47.718,1.27,100,106000000,128000000
2020-07-21 22:18:46.508,1.54,100,106000000,128000000
2020-07-21 22:18:45.694,1.49,100,106000000,128000000
2020-07-21 22:18:44.555,1.35,100,106000000,128000000
2020-07-21 22:18:43.696,1.41,100,106000000,128000000
2020-07-21 22:18:42.632,1.5,100,106000000,128000000
2020-07-21 22:18:41.629,1.41,100,106000000,128000000
2020-07-21 22:18:40.708,18.62,100,106000000,128000000
2020-07-21 22:18:39.667,1.35,100,106000000,128000000
2020-07-21 22:18:38.701,1.52,100,106000000,128000000
2020-07-21 22:18:37.470,2,100,106000000,128000000
2020-07-21 22:18:37.029,1.37,100,106000000,128000000
2020-07-21 22:18:36.974,1.48,100,106000000,128000000
2020-07-21 22:18:34.736,1.4,100,106000000,128000000
2020-07-21 22:18:33.509,1.33,100,106000000,128000000
2020-07-21 22:18:32.484,1.41,100,106000000,128000000
2020-07-21 22:18:31.549,1.36,100,106000000,128000000
2020-07-21 22:18:30.483,1.42,100,106000000,128000000
2020-07-21 22:18:29.555,1.45,100,106000000,128000000
2020-07-21 22:18:28.708,5.83,100,106000000,128000000
2020-07-21 22:18:27.739,1.38,100,106000000,128000000
2020-07-21 22:18:26.588,8.32,100,106000000,128000000
2020-07-21 22:18:25.791,2.04,100,106000000,128000000
2020-07-21 22:18:24.512,3,100,106000000,128000000
2020-07-21 22:18:23.940,1.42,100,106000000,128000000
2020-07-21 22:18:22.589,1.43,100,106000000,128000000
2020-07-21 22:18:21.663,1.43,100,106000000,128000000
2020-07-21 22:18:20.556,1.49,100,106000000,128000000
2020-07-21 22:18:19.781,1.4,100,106000000,128000000
2020-07-21 22:18:18.485,1.39,100,106000000,128000000
2020-07-21 22:18:17.669,16.4,100,106000000,128000000
2020-07-21 22:18:16.632,1.62,100,106000000,128000000
2020-07-21 22:18:15.653,1.46,100,106000000,128000000
2020-07-21 22:18:14.563,1.59,100,106000000,128000000
2020-07-21 22:18:13.552,7.2,100,106000000,128000000
2020-07-21 22:18:12.656,1.42,100,106000000,128000000
2020-07-21 22:18:11.666,1.97,100,106000000,128000000
2020-07-21 22:18:10.648,1.37,100,106000000,128000000
2020-07-21 22:18:10.390,1.39,100,106000000,128000000
2020-07-21 22:18:09.657,1.33,100,106000000,128000000
2020-07-21 22:18:07.699,1.39,100,106000000,128000000
2020-07-21 22:18:06.647,12.59,100,106000000,128000000
2020-07-21 22:18:05.747,34.41,100,106000000,128000000
2020-07-21 22:18:04.927,206.91,300,106000000,128000000
2020-07-21 22:18:03.487,1.56,100,106000000,128000000
2020-07-21 22:18:02.832,1.48,100,106000000,128000000
2020-07-21 22:18:01.569,1.42,100,106000000,128000000
2020-07-21 22:18:00.801,1.38,100,106000000,128000000
2020-07-21 22:17:59.469,1.41,100,106000000,128000000
2020-07-21 22:17:58.839,1.55,100,106000000,128000000
2020-07-21 22:17:57.561,1.52,100,106000000,128000000
2020-07-21 22:17:56.799,1.42,100,106000000,128000000
2020-07-21 22:17:55.835,1.84,100,106000000,128000000
2020-07-21 22:17:54.794,1.47,100,106000000,128000000
2020-07-21 22:17:53.587,21.51,100,106000000,128000000
2020-07-21 22:17:52.840,1.29,100,106000000,128000000
2020-07-21 22:17:51.560,1.45,100,106000000,128000000
2020-07-21 22:17:50.947,1.75,100,106000000,128000000
2020-07-21 22:17:49.610,1.5,100,106000000,128000000
2020-07-21 22:17:49.015,1.56,100,106000000,128000000
2020-07-21 22:17:47.547,1.53,100,106000000,128000000
2020-07-21 22:17:46.584,1.46,100,106000000,128000000
2020-07-21 22:17:45.580,2.11,100,106000000,128000000
2020-07-21 22:17:44.508,1.48,100,106000000,128000000
2020-07-21 22:17:43.543,1.44,100,106000000,128000000
2020-07-21 22:17:42.973,1.42,100,106000000,128000000
2020-07-21 22:17:41.527,11.05,100,106000000,128000000
2020-07-21 22:17:40.661,1.52,100,106000000,128000000
2020-07-21 22:17:39.503,1.53,100,106000000,128000000
2020-07-21 22:17:38.475,1.74,100,106000000,128000000
2020-07-21 22:17:37.760,1.48,100,106000000,128000000
2020-07-21 22:17:36.740,1.65,100,106000000,128000000
2020-07-21 22:17:35.504,1.49,100,106000000,128000000
2020-07-21 22:17:34.562,1.71,100,106000000,128000000
2020-07-21 22:17:33.568,1.62,100,106000000,128000000
2020-07-21 22:17:32.496,1.46,100,106000000,128000000
2020-07-21 22:17:31.611,1.56,100,106000000,128000000
2020-07-21 22:17:30.664,1.34,100,106000000,128000000
2020-07-21 22:17:29.587,5.12,100,106000000,128000000
2020-07-21 22:17:28.492,1.4,100,106000000,128000000
2020-07-21 22:17:27.838,1.53,100,106000000,128000000
2020-07-21 22:17:26.488,1.4,100,106000000,128000000
2020-07-21 22:17:25.806,1.62,100,106000000,128000000
2020-07-21 22:17:24.543,1.34,100,106000000,128000000
2020-07-21 22:17:23.540,1.38,100,106000000,128000000
2020-07-21 22:17:22.662,1.45,100,106000000,128000000
2020-07-21 22:17:21.683,1.39,100,106000000,128000000
2020-07-21 22:17:20.481,1.52,100,106000000,128000000
2020-07-21 22:17:19.557,1.85,100,106000000,128000000
2020-07-21 22:17:18.687,14.82,100,106000000,128000000
2020-07-21 22:17:17.486,1.59,100,106000000,128000000
2020-07-21 22:17:16.866,1.48,100,106000000,128000000
2020-07-21 22:17:15.497,1.39,100,106000000,128000000
2020-07-21 22:17:14.596,1.59,100,106000000,128000000
2020-07-21 22:17:13.629,1.38,100,106000000,128000000
2020-07-21 22:17:12.647,1.56,100,106000000,128000000
2020-07-21 22:17:11.833,1.45,100,106000000,128000000
2020-07-21 22:17:10.571,1.47,100,106000000,128000000
2020-07-21 22:17:09.979,1.48,100,106000000,128000000
2020-07-21 22:17:08.505,1.43,100,106000000,128000000
2020-07-21 22:17:07.857,1.46,100,106000000,128000000
2020-07-21 22:17:07.246,19.77,100,106000000,128000000
2020-07-21 22:17:06.837,1.35,100,106000000,128000000
2020-07-21 22:17:05.324,1.47,100,106000000,128000000
2020-07-21 22:17:05.203,1.39,100,106000000,128000000
2020-07-21 22:17:03.984,1.5,100,106000000,128000000
2020-07-21 22:17:02.985,1.45,100,106000000,128000000
2020-07-21 22:17:01.046,1.4,100,106000000,128000000
2020-07-21 22:16:59.595,1.87,100,106000000,128000000
2020-07-21 22:16:58.947,19.71,100,106000000,128000000
2020-07-21 22:16:58.847,19.96,100,106000000,128000000
2020-07-21 22:16:58.807,1.33,100,106000000,128000000
2020-07-21 22:16:56.367,2.64,100,106000000,128000000
2020-07-21 22:16:54.677,1.84,100,106000000,128000000
2020-07-21 22:16:53.747,1.3,100,106000000,128000000
2020-07-21 22:16:52.485,1.41,100,106000000,128000000
2020-07-21 22:16:51.530,1.65,100,106000000,128000000
2020-07-21 22:16:50.686,1.44,100,106000000,128000000
2020-07-21 22:16:49.637,1.4,100,106000000,128000000
2020-07-21 22:16:48.593,1.5,100,106000000,128000000
2020-07-21 22:16:47.588,1.31,100,106000000,128000000
2020-07-21 22:16:46.488,1.68,100,106000000,128000000
2020-07-21 22:16:45.689,1.43,100,106000000,128000000
2020-07-21 22:16:44.555,1.39,100,106000000,128000000
2020-07-21 22:16:43.527,20.05,100,106000000,128000000
2020-07-21 22:16:42.620,1.34,100,106000000,128000000
2020-07-21 22:16:41.461,1.5,100,106000000,128000000
2020-07-21 22:16:40.546,1.39,100,106000000,128000000
2020-07-21 22:16:39.471,1.53,100,106000000,128000000
2020-07-21 22:16:38.712,1.54,100,106000000,128000000
2020-07-21 22:16:37.538,1.47,100,106000000,128000000
2020-07-21 22:16:36.608,1.45,100,106000000,128000000
2020-07-21 22:16:35.763,1.54,100,106000000,128000000
2020-07-21 22:16:34.600,1.59,100,106000000,128000000
2020-07-21 22:16:33.640,1.78,100,106000000,128000000
2020-07-21 22:16:32.487,19.77,100,106000000,128000000
2020-07-21 22:16:31.774,1.42,100,106000000,128000000
2020-07-21 22:16:30.486,1.68,100,106000000,128000000
2020-07-21 22:16:29.706,4.65,100,106000000,128000000
2020-07-21 22:16:28.565,1.47,100,106000000,128000000
2020-07-21 22:16:27.739,1.48,100,106000000,128000000
2020-07-21 22:16:26.526,1.45,100,106000000,128000000
2020-07-21 22:16:25.699,1.39,100,106000000,128000000
2020-07-21 22:16:24.640,1.38,100,106000000,128000000
2020-07-21 22:16:23.660,1.34,100,106000000,128000000
2020-07-21 22:16:22.538,1.83,100,106000000,128000000
2020-07-21 22:16:22.001,1.39,100,106000000,128000000
2020-07-21 22:16:20.507,12.72,100,106000000,128000000
2020-07-21 22:16:19.646,1.31,100,106000000,128000000
2020-07-21 22:16:18.560,1.42,100,106000000,128000000
2020-07-21 22:16:17.909,1.44,100,106000000,128000000
2020-07-21 22:16:16.477,1.44,100,106000000,128000000
2020-07-21 22:16:15.577,1.32,100,106000000,128000000
2020-07-21 22:16:14.589,1.37,100,106000000,128000000
2020-07-21 22:16:13.579,1.44,100,106000000,128000000
2020-07-21 22:16:12.502,1.43,100,106000000,128000000
2020-07-21 22:16:11.731,1.45,100,106000000,128000000
2020-07-21 22:16:10.563,1.38,100,106000000,128000000
2020-07-21 22:16:09.508,1.4,100,106000000,128000000
2020-07-21 22:16:08.646,7.27,100,106000000,128000000
2020-07-21 22:16:08.370,1.63,100,106000000,128000000
2020-07-21 22:16:06.569,1.41,100,106000000,128000000
2020-07-21 22:16:05.998,1.97,100,106000000,128000000
2020-07-21 22:16:04.598,1.97,100,106000000,128000000
2020-07-21 22:16:04.135,1.45,100,106000000,128000000
2020-07-21 22:16:02.919,1.61,100,106000000,128000000
2020-07-21 22:16:01.472,1.32,100,106000000,128000000
2020-07-21 22:16:00.514,1.5,100,106000000,128000000
2020-07-21 22:15:59.463,1.38,100,106000000,128000000
2020-07-21 22:15:58.523,1.44,100,106000000,128000000
2020-07-21 22:15:57.499,1.4,100,106000000,128000000
2020-07-21 22:15:56.845,4.1,100,106000000,128000000
2020-07-21 22:15:55.655,3.2,100,106000000,128000000
2020-07-21 22:15:54.606,4.58,100,106000000,128000000
2020-07-21 22:15:54.376,1.36,100,106000000,128000000
2020-07-21 22:15:52.922,1.5,100,106000000,128000000
2020-07-21 22:15:51.746,1.5,100,106000000,128000000
2020-07-21 22:15:50.579,1.37,100,106000000,128000000
2020-07-21 22:15:49.675,1.26,100,106000000,128000000
2020-07-21 22:15:48.572,1.48,100,106000000,128000000
2020-07-21 22:15:47.781,1.33,100,106000000,128000000
2020-07-21 22:15:46.646,1.47,100,106000000,128000000
2020-07-21 22:15:45.985,19.04,100,106000000,128000000
2020-07-21 22:15:44.496,1.41,100,106000000,128000000
2020-07-21 22:15:43.966,1.42,100,106000000,128000000
2020-07-21 22:15:42.481,1.46,100,106000000,128000000
2020-07-21 22:15:41.487,1.45,100,106000000,128000000
2020-07-21 22:15:41.071,1.53,100,106000000,128000000
2020-07-21 22:15:39.574,1.52,100,106000000,128000000
2020-07-21 22:15:38.975,1.47,100,106000000,128000000
2020-07-21 22:15:37.704,1.79,100,106000000,128000000
2020-07-21 22:15:36.653,1.54,100,106000000,128000000
2020-07-21 22:15:35.685,1.44,100,106000000,128000000
2020-07-21 22:15:34.514,1.42,100,106000000,128000000
2020-07-21 22:15:33.685,11.51,100,106000000,128000000
2020-07-21 22:15:32.480,1.49,100,106000000,128000000
2020-07-21 22:15:31.489,1.47,100,106000000,128000000
2020-07-21 22:15:30.478,1.49,100,106000000,128000000
2020-07-21 22:15:29.658,1.47,100,106000000,128000000
2020-07-21 22:15:28.630,1.55,100,106000000,128000000
2020-07-21 22:15:27.839,1.5,100,106000000,128000000
2020-07-21 22:15:26.538,1.58,100,106000000,128000000
2020-07-21 22:15:25.493,1.52,100,106000000,128000000
2020-07-21 22:15:24.645,2.95,100,106000000,128000000
2020-07-21 22:15:23.701,1.97,100,106000000,128000000
2020-07-21 22:15:22.768,1.39,100,106000000,128000000
2020-07-21 22:15:21.526,17.77,100,106000000,128000000
2020-07-21 22:15:20.672,1.37,100,106000000,128000000
2020-07-21 22:15:19.686,1.46,100,106000000,128000000
2020-07-21 22:15:18.574,1.54,100,106000000,128000000
2020-07-21 22:15:17.721,1.39,100,106000000,128000000
2020-07-21 22:15:16.659,1.41,100,106000000,128000000
2020-07-21 22:15:15.697,1.35,100,106000000,128000000
2020-07-21 22:15:14.675,1.43,100,106000000,128000000
2020-07-21 22:15:13.533,1.46,100,106000000,128000000
2020-07-21 22:15:13.070,1.39,100,106000000,128000000
2020-07-21 22:15:11.679,1.86,100,106000000,128000000
2020-07-21 22:15:10.725,10.68,100,106000000,128000000
2020-07-21 22:15:09.714,1.75,100,106000000,128000000
2020-07-21 22:15:09.135,1.47,100,106000000,128000000
2020-07-21 22:15:07.651,1.38,100,106000000,128000000
2020-07-21 22:15:06.790,1.68,100,106000000,128000000
2020-07-21 22:15:05.469,1.55,100,106000000,128000000
2020-07-21 22:15:04.971,1.36,100,106000000,128000000
2020-07-21 22:15:03.670,1.51,100,106000000,128000000
2020-07-21 22:15:02.969,1.45,100,106000000,128000000
2020-07-21 22:15:01.519,1.41,100,106000000,128000000
2020-07-21 22:15:01.498,1.38,100,106000000,128000000
2020-07-21 22:14:59.921,1.45,100,106000000,128000000
2020-07-21 22:14:58.945,8.76,100,106000000,128000000
2020-07-21 22:14:57.694,1.58,100,106000000,128000000
2020-07-21 22:14:56.757,1.54,100,106000000,128000000
2020-07-21 22:14:55.564,1.51,100,106000000,128000000
2020-07-21 22:14:54.526,1.73,100,106000000,128000000
2020-07-21 22:14:53.652,1.41,100,106000000,128000000
2020-07-21 22:14:52.665,78.7,100,106000000,128000000
2020-07-21 22:14:51.565,10.12,100,106000000,128000000
2020-07-21 22:14:50.645,59.37,100,106000000,128000000
2020-07-21 22:14:49.682,1.49,100,106000000,128000000
2020-07-21 22:14:48.487,1.54,100,106000000,128000000
2020-07-21 22:14:48.105,19.14,100,106000000,128000000
2020-07-21 22:14:46.751,1.7,100,106000000,128000000
2020-07-21 22:14:45.642,1.74,100,106000000,128000000
2020-07-21 22:14:44.725,1.34,100,106000000,128000000
2020-07-21 22:14:43.640,1.49,100,106000000,128000000
2020-07-21 22:14:42.571,1.51,100,106000000,128000000
2020-07-21 22:14:41.623,1.61,100,106000000,128000000
2020-07-21 22:14:40.649,1.42,100,106000000,128000000
2020-07-21 22:14:39.530,1.53,100,106000000,128000000
2020-07-21 22:14:38.698,1.4,100,106000000,128000000
2020-07-21 22:14:37.660,1.88,100,106000000,128000000
2020-07-21 22:14:36.718,1.53,100,106000000,128000000
2020-07-21 22:14:35.705,21.23,100,106000000,128000000
2020-07-21 22:14:35.062,1.37,100,106000000,128000000
2020-07-21 22:14:33.520,1.45,100,106000000,128000000
2020-07-21 22:14:32.615,1.56,100,106000000,128000000
